"Label (Grouping)","HOUSING OCCUPANCY","HOUSING OCCUPANCY!!Total housing units","HOUSING OCCUPANCY!!Total housing units!!Occupied housing units","HOUSING OCCUPANCY!!Total housing units!!Vacant housing units","HOUSING OCCUPANCY!!Homeowner vacancy rate","HOUSING OCCUPANCY!!Rental vacancy rate","UNITS IN STRUCTURE","UNITS IN STRUCTURE!!Total housing units","UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached","UNITS IN STRUCTURE!!Total housing units!!2 units","UNITS IN STRUCTURE!!Total housing units!!3 or 4 units","UNITS IN STRUCTURE!!Total housing units!!5 to 9 units","UNITS IN STRUCTURE!!Total housing units!!10 to 19 units","UNITS IN STRUCTURE!!Total housing units!!20 or more units","UNITS IN STRUCTURE!!Total housing units!!Mobile home","UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.","YEAR STRUCTURE BUILT","YEAR STRUCTURE BUILT!!Total housing units","YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 or later","YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009","YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999","YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989","YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979","YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969","YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959","YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949","YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier","ROOMS","ROOMS!!Total housing units","ROOMS!!Total housing units!!1 room","ROOMS!!Total housing units!!2 rooms","ROOMS!!Total housing units!!3 rooms","ROOMS!!Total housing units!!4 rooms","ROOMS!!Total housing units!!5 rooms","ROOMS!!Total housing units!!6 rooms","ROOMS!!Total housing units!!7 rooms","ROOMS!!Total housing units!!8 rooms","ROOMS!!Total housing units!!9 rooms or more","ROOMS!!Total housing units!!Median rooms","BEDROOMS","BEDROOMS!!Total housing units","BEDROOMS!!Total housing units!!No bedroom","BEDROOMS!!Total housing units!!1 bedroom","BEDROOMS!!Total housing units!!2 bedrooms","BEDROOMS!!Total housing units!!3 bedrooms","BEDROOMS!!Total housing units!!4 bedrooms","BEDROOMS!!Total housing units!!5 or more bedrooms","HOUSING TENURE","HOUSING TENURE!!Occupied housing units","HOUSING TENURE!!Occupied housing units!!Owner-occupied","HOUSING TENURE!!Occupied housing units!!Renter-occupied","HOUSING TENURE!!Average household size of owner-occupied unit","HOUSING TENURE!!Average household size of renter-occupied unit","YEAR HOUSEHOLDER MOVED INTO UNIT","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 or later","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1970 to 1979","YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1969 or earlier","VEHICLES AVAILABLE","VEHICLES AVAILABLE!!Occupied housing units","VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available","VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available","VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available","HOUSE HEATING FUEL","HOUSE HEATING FUEL!!Occupied housing units","HOUSE HEATING FUEL!!Occupied housing units!!Utility gas","HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas","HOUSE HEATING FUEL!!Occupied housing units!!Electricity","HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.","HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke","HOUSE HEATING FUEL!!Occupied housing units!!Wood","HOUSE HEATING FUEL!!Occupied housing units!!Solar energy","HOUSE HEATING FUEL!!Occupied housing units!!Other fuel","HOUSE HEATING FUEL!!Occupied housing units!!No fuel used","SELECTED CHARACTERISTICS","SELECTED CHARACTERISTICS!!Occupied housing units","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities","SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available","OCCUPANTS PER ROOM","OCCUPANTS PER ROOM!!Occupied housing units","OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less","OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50","OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more","VALUE","VALUE!!Owner-occupied units","VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more","VALUE!!Owner-occupied units!!Median (dollars)","MORTGAGE STATUS","MORTGAGE STATUS!!Owner-occupied units","MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage","MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $300","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$300 to $499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $699","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$700 to $999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $100","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$100 to $199","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$200 to $299","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$300 to $399","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 or more","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more","SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Not computed","GROSS RENT","GROSS RENT!!Occupied units paying rent","GROSS RENT!!Occupied units paying rent!!Less than $200","GROSS RENT!!Occupied units paying rent!!$200 to $299","GROSS RENT!!Occupied units paying rent!!$300 to $499","GROSS RENT!!Occupied units paying rent!!$500 to $749","GROSS RENT!!Occupied units paying rent!!$750 to $999","GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 or more","GROSS RENT!!Occupied units paying rent!!Median (dollars)","GROSS RENT!!No rent paid","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more","GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Not computed"
"    Estimate","","727,693","549,841","177,852","1.8","7.1","","727,693","505,963","16,283","39,212","42,536","28,851","10,981","22,190","61,292","385","","727,693","10,170","92,955","89,944","108,820","102,938","55,084","55,388","38,060","174,334","","727,693","19,445","25,871","70,961","132,432","148,578","125,431","84,017","55,072","65,886","5.3","","727,693","20,820","85,496","226,320","274,643","93,744","26,670","","549,841","392,139","157,702","2.46","2.09","","549,841","175,770","174,043","89,860","53,685","33,279","23,204","","549,841","43,650","188,981","211,768","105,442","","549,841","37,608","48,027","28,040","342,185","1,860","78,214","451","11,692","1,764","","549,841","3,872","4,810","10,509","","549,841","540,807","5,815","3,219","","392,139","37,217","51,896","63,188","75,044","89,940","51,333","19,219","4,302","174,800","","392,139","244,300","147,839","","244,300","661","7,862","17,657","43,116","78,856","53,834","42,314","1,322","147,839","1,440","7,372","18,535","22,705","97,787","491","","243,286","98,556","38,992","29,011","18,919","57,808","1,014","147,026","49,397","29,367","20,362","15,076","7,628","6,444","18,752","813","","147,151","4,674","9,188","15,546","38,208","42,743","28,680","8,112","776","10,551","","144,737","18,650","17,546","16,281","18,699","13,960","59,601","12,965"
"    Percent","","727,693","75.6%","24.4%","(X)","(X)","","727,693","69.5%","2.2%","5.4%","5.8%","4.0%","1.5%","3.0%","8.4%","0.1%","","727,693","1.4%","12.8%","12.4%","15.0%","14.1%","7.6%","7.6%","5.2%","24.0%","","727,693","2.7%","3.6%","9.8%","18.2%","20.4%","17.2%","11.5%","7.6%","9.1%","(X)","","727,693","2.9%","11.7%","31.1%","37.7%","12.9%","3.7%","","549,841","71.3%","28.7%","(X)","(X)","","549,841","32.0%","31.7%","16.3%","9.8%","6.1%","4.2%","","549,841","7.9%","34.4%","38.5%","19.2%","","549,841","6.8%","8.7%","5.1%","62.2%","0.3%","14.2%","0.1%","2.1%","0.3%","","549,841","0.7%","0.9%","1.9%","","549,841","98.4%","1.1%","0.6%","","392,139","9.5%","13.2%","16.1%","19.1%","22.9%","13.1%","4.9%","1.1%","(X)","","392,139","62.3%","37.7%","","244,300","0.3%","3.2%","7.2%","17.6%","32.3%","22.0%","17.3%","(X)","147,839","1.0%","5.0%","12.5%","15.4%","66.1%","(X)","","243,286","40.5%","16.0%","11.9%","7.8%","23.8%","(X)","147,026","33.6%","20.0%","13.8%","10.3%","5.2%","4.4%","12.8%","(X)","","147,151","3.2%","6.2%","10.6%","26.0%","29.0%","19.5%","5.5%","(X)","(X)","","144,737","12.9%","12.1%","11.2%","12.9%","9.6%","41.2%","(X)"
"Maryland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,422,317","2,165,438","256,879","1.6","6.8","","2,422,317","1,240,633","516,405","38,682","58,044","122,665","207,733","204,036","33,482","637","","2,422,317","49,422","294,872","361,491","374,202","342,029","282,689","284,225","131,699","301,688","","2,422,317","24,633","40,519","184,619","314,394","372,098","416,853","328,089","269,039","472,073","6.2","","2,422,317","29,077","256,464","538,204","913,348","507,198","178,026","","2,165,438","1,426,748","738,690","2.77","2.54","","2,165,438","766,309","696,958","344,345","176,767","99,756","81,303","","2,165,438","197,458","719,109","798,132","450,739","","2,165,438","973,472","71,602","858,626","207,401","2,458","31,229","1,056","9,148","10,446","","2,165,438","7,334","11,435","52,182","","2,165,438","2,115,529","39,067","10,842","","1,426,748","65,549","60,589","100,826","162,183","363,579","415,647","217,713","40,662","288,500","","1,426,748","1,048,905","377,843","","1,048,905","1,997","11,093","24,482","64,606","210,060","260,514","476,153","1,903","377,843","2,973","8,012","19,819","47,901","299,138","576","","1,044,520","420,837","174,416","124,933","83,793","240,541","4,385","373,646","169,459","70,273","41,190","23,711","17,285","9,071","42,657","4,197","","708,445","9,339","18,196","24,408","51,853","107,070","272,476","225,103","1,242","30,245","","697,803","69,315","87,409","97,828","82,718","68,683","291,850","40,887"
"    Percent","","2,422,317","89.4%","10.6%","(X)","(X)","","2,422,317","51.2%","21.3%","1.6%","2.4%","5.1%","8.6%","8.4%","1.4%","0.0%","","2,422,317","2.0%","12.2%","14.9%","15.4%","14.1%","11.7%","11.7%","5.4%","12.5%","","2,422,317","1.0%","1.7%","7.6%","13.0%","15.4%","17.2%","13.5%","11.1%","19.5%","(X)","","2,422,317","1.2%","10.6%","22.2%","37.7%","20.9%","7.3%","","2,165,438","65.9%","34.1%","(X)","(X)","","2,165,438","35.4%","32.2%","15.9%","8.2%","4.6%","3.8%","","2,165,438","9.1%","33.2%","36.9%","20.8%","","2,165,438","45.0%","3.3%","39.7%","9.6%","0.1%","1.4%","0.0%","0.4%","0.5%","","2,165,438","0.3%","0.5%","2.4%","","2,165,438","97.7%","1.8%","0.5%","","1,426,748","4.6%","4.2%","7.1%","11.4%","25.5%","29.1%","15.3%","2.8%","(X)","","1,426,748","73.5%","26.5%","","1,048,905","0.2%","1.1%","2.3%","6.2%","20.0%","24.8%","45.4%","(X)","377,843","0.8%","2.1%","5.2%","12.7%","79.2%","(X)","","1,044,520","40.3%","16.7%","12.0%","8.0%","23.0%","(X)","373,646","45.4%","18.8%","11.0%","6.3%","4.6%","2.4%","11.4%","(X)","","708,445","1.3%","2.6%","3.4%","7.3%","15.1%","38.5%","31.8%","(X)","(X)","","697,803","9.9%","12.5%","14.0%","11.9%","9.8%","41.8%","(X)"
"Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,828,592","2,549,336","279,256","1.3","4.0","","2,828,592","1,473,397","151,730","285,813","298,013","168,386","128,538","297,926","23,431","1,358","","2,828,592","33,653","206,353","215,618","303,786","338,356","298,825","306,034","166,055","959,912","","2,828,592","75,913","87,412","289,261","446,441","518,634","488,506","346,754","253,708","321,963","5.5","","2,828,592","83,188","395,392","798,644","980,009","444,303","127,056","","2,549,336","1,570,332","979,004","2.71","2.29","","2,549,336","884,653","762,969","410,796","210,621","141,451","138,846","","2,549,336","318,307","927,942","910,878","392,209","","2,549,336","1,310,713","77,135","371,616","703,760","4,063","41,999","825","21,307","17,918","","2,549,336","10,634","19,584","45,144","","2,549,336","2,496,606","32,801","19,929","","1,570,332","56,776","25,478","70,402","141,237","360,649","549,669","300,855","65,266","338,900","","1,570,332","1,092,156","478,176","","1,092,156","1,905","8,317","17,728","58,339","192,282","261,410","552,175","2,014","478,176","2,817","6,274","12,843","23,900","432,342","716","","1,088,421","424,210","182,584","126,878","88,241","266,508","3,735","472,717","163,436","85,035","59,733","39,675","29,026","20,029","75,783","5,459","","946,155","18,170","54,202","76,337","101,759","151,913","292,557","251,217","1,107","32,849","","926,335","112,120","117,364","114,532","114,584","101,647","366,088","52,669"
"    Percent","","2,828,592","90.1%","9.9%","(X)","(X)","","2,828,592","52.1%","5.4%","10.1%","10.5%","6.0%","4.5%","10.5%","0.8%","0.0%","","2,828,592","1.2%","7.3%","7.6%","10.7%","12.0%","10.6%","10.8%","5.9%","33.9%","","2,828,592","2.7%","3.1%","10.2%","15.8%","18.3%","17.3%","12.3%","9.0%","11.4%","(X)","","2,828,592","2.9%","14.0%","28.2%","34.6%","15.7%","4.5%","","2,549,336","61.6%","38.4%","(X)","(X)","","2,549,336","34.7%","29.9%","16.1%","8.3%","5.5%","5.4%","","2,549,336","12.5%","36.4%","35.7%","15.4%","","2,549,336","51.4%","3.0%","14.6%","27.6%","0.2%","1.6%","0.0%","0.8%","0.7%","","2,549,336","0.4%","0.8%","1.8%","","2,549,336","97.9%","1.3%","0.8%","","1,570,332","3.6%","1.6%","4.5%","9.0%","23.0%","35.0%","19.2%","4.2%","(X)","","1,570,332","69.5%","30.5%","","1,092,156","0.2%","0.8%","1.6%","5.3%","17.6%","23.9%","50.6%","(X)","478,176","0.6%","1.3%","2.7%","5.0%","90.4%","(X)","","1,088,421","39.0%","16.8%","11.7%","8.1%","24.5%","(X)","472,717","34.6%","18.0%","12.6%","8.4%","6.1%","4.2%","16.0%","(X)","","946,155","1.9%","5.7%","8.1%","10.8%","16.1%","30.9%","26.6%","(X)","(X)","","926,335","12.1%","12.7%","12.4%","12.4%","11.0%","39.5%","(X)"
"Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,540,088","3,834,574","705,514","2.0","5.9","","4,540,088","3,270,743","207,520","115,604","121,538","194,644","165,208","221,814","241,774","1,243","","4,540,088","44,816","457,878","600,854","440,716","692,301","547,502","682,451","368,244","705,326","","4,540,088","54,046","82,950","336,050","645,087","949,885","905,336","602,694","415,018","549,022","5.7","","4,540,088","58,777","425,050","1,188,034","1,982,458","728,568","157,201","","3,834,574","2,693,284","1,141,290","2.60","2.34","","3,834,574","1,389,624","1,089,211","631,145","325,868","225,195","173,531","","3,834,574","310,705","1,329,503","1,470,115","724,251","","3,834,574","2,942,704","314,434","342,353","47,572","1,408","129,455","906","38,130","17,612","","3,834,574","12,094","26,659","91,001","","3,834,574","3,773,381","47,684","13,509","","2,693,284","426,842","626,897","515,219","424,084","393,168","227,096","63,493","16,485","125,700","","2,693,284","1,658,889","1,034,395","","1,658,889","4,215","33,957","128,789","372,199","595,690","294,684","229,355","1,217","1,034,395","7,447","43,843","130,127","206,474","646,504","462","","1,651,553","778,030","264,220","171,577","107,431","330,295","7,336","1,020,269","387,793","212,249","130,871","81,168","50,962","35,537","121,689","14,126","","1,074,897","19,669","38,028","95,398","332,236","302,349","220,486","66,731","788","66,393","","1,047,867","129,376","128,251","126,204","116,501","90,005","457,530","93,423"
"    Percent","","4,540,088","84.5%","15.5%","(X)","(X)","","4,540,088","72.0%","4.6%","2.5%","2.7%","4.3%","3.6%","4.9%","5.3%","0.0%","","4,540,088","1.0%","10.1%","13.2%","9.7%","15.2%","12.1%","15.0%","8.1%","15.5%","","4,540,088","1.2%","1.8%","7.4%","14.2%","20.9%","19.9%","13.3%","9.1%","12.1%","(X)","","4,540,088","1.3%","9.4%","26.2%","43.7%","16.0%","3.5%","","3,834,574","70.2%","29.8%","(X)","(X)","","3,834,574","36.2%","28.4%","16.5%","8.5%","5.9%","4.5%","","3,834,574","8.1%","34.7%","38.3%","18.9%","","3,834,574","76.7%","8.2%","8.9%","1.2%","0.0%","3.4%","0.0%","1.0%","0.5%","","3,834,574","0.3%","0.7%","2.4%","","3,834,574","98.4%","1.2%","0.4%","","2,693,284","15.8%","23.3%","19.1%","15.7%","14.6%","8.4%","2.4%","0.6%","(X)","","2,693,284","61.6%","38.4%","","1,658,889","0.3%","2.0%","7.8%","22.4%","35.9%","17.8%","13.8%","(X)","1,034,395","0.7%","4.2%","12.6%","20.0%","62.5%","(X)","","1,651,553","47.1%","16.0%","10.4%","6.5%","20.0%","(X)","1,020,269","38.0%","20.8%","12.8%","8.0%","5.0%","3.5%","11.9%","(X)","","1,074,897","1.8%","3.5%","8.9%","30.9%","28.1%","20.5%","6.2%","(X)","(X)","","1,047,867","12.3%","12.2%","12.0%","11.1%","8.6%","43.7%","(X)"
"Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,385,261","2,129,195","256,066","1.2","4.5","","2,385,261","1,606,205","178,198","53,741","50,092","51,673","83,392","280,584","80,693","683","","2,385,261","40,715","342,273","325,737","312,444","363,096","237,234","248,320","111,546","403,896","","2,385,261","38,854","72,515","214,064","329,687","364,589","357,651","305,006","254,950","447,945","6.0","","2,385,261","44,548","281,126","623,354","807,801","477,637","150,795","","2,129,195","1,526,406","602,789","2.60","2.24","","2,129,195","753,403","663,443","348,284","170,981","109,863","83,221","","2,129,195","158,103","635,953","856,921","478,218","","2,129,195","1,420,749","223,105","341,899","44,148","980","54,734","500","26,451","16,629","","2,129,195","7,015","12,789","44,272","","2,129,195","2,084,802","33,010","11,383","","1,526,406","110,368","153,253","253,031","310,845","369,898","239,935","74,513","14,563","188,300","","1,526,406","1,019,821","506,585","","1,019,821","2,969","14,971","46,786","142,251","333,468","248,221","231,155","1,454","506,585","3,873","19,742","50,889","86,488","345,593","493","","1,016,888","474,060","175,391","114,367","69,249","183,821","2,933","502,100","226,222","97,354","57,107","35,276","22,900","13,965","49,276","4,485","","574,927","12,334","25,375","51,116","124,528","158,875","137,900","64,799","859","27,862","","567,874","72,903","75,696","77,444","67,779","52,730","221,322","34,915"
"    Percent","","2,385,261","89.3%","10.7%","(X)","(X)","","2,385,261","67.3%","7.5%","2.3%","2.1%","2.2%","3.5%","11.8%","3.4%","0.0%","","2,385,261","1.7%","14.3%","13.7%","13.1%","15.2%","9.9%","10.4%","4.7%","16.9%","","2,385,261","1.6%","3.0%","9.0%","13.8%","15.3%","15.0%","12.8%","10.7%","18.8%","(X)","","2,385,261","1.9%","11.8%","26.1%","33.9%","20.0%","6.3%","","2,129,195","71.7%","28.3%","(X)","(X)","","2,129,195","35.4%","31.2%","16.4%","8.0%","5.2%","3.9%","","2,129,195","7.4%","29.9%","40.2%","22.5%","","2,129,195","66.7%","10.5%","16.1%","2.1%","0.0%","2.6%","0.0%","1.2%","0.8%","","2,129,195","0.3%","0.6%","2.1%","","2,129,195","97.9%","1.6%","0.5%","","1,526,406","7.2%","10.0%","16.6%","20.4%","24.2%","15.7%","4.9%","1.0%","(X)","","1,526,406","66.8%","33.2%","","1,019,821","0.3%","1.5%","4.6%","13.9%","32.7%","24.3%","22.7%","(X)","506,585","0.8%","3.9%","10.0%","17.1%","68.2%","(X)","","1,016,888","46.6%","17.2%","11.2%","6.8%","18.1%","(X)","502,100","45.1%","19.4%","11.4%","7.0%","4.6%","2.8%","9.8%","(X)","","574,927","2.1%","4.4%","8.9%","21.7%","27.6%","24.0%","11.3%","(X)","(X)","","567,874","12.8%","13.3%","13.6%","11.9%","9.3%","39.0%","(X)"
"Mississippi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
