Label (Grouping),HOUSEHOLDS BY TYPE,HOUSEHOLDS BY TYPE!!Total households,HOUSEHOLDS BY TYPE!!Family households (families),HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years,HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family,HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years,"HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years",HOUSEHOLDS BY TYPE!!Nonfamily households,HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone,HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over,HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years,HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over,HOUSEHOLDS BY TYPE!!Average household size,HOUSEHOLDS BY TYPE!!Average family size,RELATIONSHIP,RELATIONSHIP!!Population in households,RELATIONSHIP!!Householder,RELATIONSHIP!!Spouse,RELATIONSHIP!!Child,RELATIONSHIP!!Other relatives,RELATIONSHIP!!Nonrelatives,RELATIONSHIP!!Nonrelatives!!Unmarried partner,MARITAL STATUS,MARITAL STATUS!!Males 15 years and over,MARITAL STATUS!!Never married,"MARITAL STATUS!!Now married, except separated",MARITAL STATUS!!Separated,MARITAL STATUS!!Widowed,MARITAL STATUS!!Divorced,MARITAL STATUS!!Females 15 years and over,MARITAL STATUS!!Never married_1,"MARITAL STATUS!!Now married, except separated_2",MARITAL STATUS!!Separated_3,MARITAL STATUS!!Widowed_4,MARITAL STATUS!!Divorced_5,FERTILITY,FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months,"FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old",GRANDPARENTS,GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,GRANDPARENTS!!Responsible for grandchildren,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years,GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years,GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,GRANDPARENTS!!Who are female,GRANDPARENTS!!Who are married,SCHOOL ENROLLMENT,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,"SCHOOL ENROLLMENT!!Nursery school, preschool",SCHOOL ENROLLMENT!!Kindergarten,SCHOOL ENROLLMENT!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!High school (grades 9-12),SCHOOL ENROLLMENT!!College or graduate school,EDUCATIONAL ATTAINMENT,EDUCATIONAL ATTAINMENT!!Population 25 years and over,EDUCATIONAL ATTAINMENT!!Less than 9th grade,"EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma",EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency),"EDUCATIONAL ATTAINMENT!!Some college, no degree",EDUCATIONAL ATTAINMENT!!Associate's degree,EDUCATIONAL ATTAINMENT!!Bachelor's degree,EDUCATIONAL ATTAINMENT!!Graduate or professional degree,EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher,EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher,VETERAN STATUS,VETERAN STATUS!!Civilian population 18 years and over,VETERAN STATUS!!Civilian veterans,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_6,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_7,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability_8,RESIDENCE 1 YEAR AGO,RESIDENCE 1 YEAR AGO!!Population 1 year and over,RESIDENCE 1 YEAR AGO!!Same house,RESIDENCE 1 YEAR AGO!!Different house in the U.S.,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,RESIDENCE 1 YEAR AGO!!Abroad,PLACE OF BIRTH,PLACE OF BIRTH!!Total population,PLACE OF BIRTH!!Native,PLACE OF BIRTH!!Native!!Born in United States,PLACE OF BIRTH!!Native!!Born in United States!!State of residence,PLACE OF BIRTH!!Native!!Born in United States!!Different state,"PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",PLACE OF BIRTH!!Foreign born,U.S. CITIZENSHIP STATUS,U.S. CITIZENSHIP STATUS!!Foreign-born population,U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,YEAR OF ENTRY,YEAR OF ENTRY!!Population born outside the United States,YEAR OF ENTRY!!Native,YEAR OF ENTRY!!Entered 2000 or later,YEAR OF ENTRY!!Entered before 2000,YEAR OF ENTRY!!Foreign born,YEAR OF ENTRY!!Entered 2000 or later_9,YEAR OF ENTRY!!Entered before 2000_10,WORLD REGION OF BIRTH OF FOREIGN BORN,"WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,LANGUAGE SPOKEN AT HOME,LANGUAGE SPOKEN AT HOME!!Population 5 years and over,LANGUAGE SPOKEN AT HOME!!English only,LANGUAGE SPOKEN AT HOME!!Language other than English,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""",LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages,"LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""",ANCESTRY,ANCESTRY!!Total population,ANCESTRY!!American,ANCESTRY!!Arab,ANCESTRY!!Czech,ANCESTRY!!Danish,ANCESTRY!!Dutch,ANCESTRY!!English,ANCESTRY!!French (except Basque),ANCESTRY!!French Canadian,ANCESTRY!!German,ANCESTRY!!Greek,ANCESTRY!!Hungarian,ANCESTRY!!Irish,ANCESTRY!!Italian,ANCESTRY!!Lithuanian,ANCESTRY!!Norwegian,ANCESTRY!!Polish,ANCESTRY!!Portuguese,ANCESTRY!!Russian,ANCESTRY!!Scotch-Irish,ANCESTRY!!Scottish,ANCESTRY!!Slovak,ANCESTRY!!Subsaharan African,ANCESTRY!!Swedish,ANCESTRY!!Swiss,ANCESTRY!!Ukrainian,ANCESTRY!!Welsh,ANCESTRY!!West Indian (excluding Hispanic origin groups)
    Estimate,,1114902,761361,318766,554946,202668,51620,24997,154795,91101,353541,302127,111955,365384,292662,2.55,3.09,,2842675,1114902,553452,836716,201860,135745,53428,,1128804,332606,601189,25391,34556,135062,1200974,281988,586592,34605,134080,163709,,37344,14604,41,54,26,104,17,,71629,40350,,9645,7793,6888,16024,40350,25259,29869,,760063,53150,40440,316613,156386,193474,,1919422,121504,205920,664076,432193,121711,252888,121130,(X),(X),,2203766,247571,,2867611,467726,709374,39246,1753433,255498,404804,172982,,2888304,2387806,492124,292197,199927,120800,79127,8374,,2921606,2789939,2771280,1792240,979040,18659,131667,,131667,36435,95232,,150326,18659,5527,13132,131667,62525,69142,,131667,9743,25504,1317,4171,87573,3359,,2727155,2539497,187658,87993,136992,69313,22601,4773,24634,12997,3431,910,,2921606,317687,5019,5397,5142,50387,287269,60293,5434,327754,3490,4983,365875,47446,978,12446,22717,2754,5485,38109,47744,1058,6969,17472,5037,1229,12338,5499
    Percent,,1114902,0.683,0.286,0.498,0.182,0.046,0.022,0.139,0.082,0.317,0.271,0.1,0.328,0.263,(X),(X),,2842675,0.392,0.195,0.294,0.071,0.048,0.019,,1128804,0.295,0.533,0.022,0.031,0.12,1200974,0.235,0.488,0.029,0.112,0.136,,37344,0.391,(X),(X),(X),(X),(X),,71629,0.563,,0.135,0.109,0.096,0.224,40350,0.626,0.74,,760063,0.07,0.053,0.417,0.206,0.255,,1919422,0.063,0.107,0.346,0.225,0.063,0.132,0.063,82.9%,19.5%,,2203766,0.112,,2867611,0.163,709374,0.055,1753433,0.146,404804,0.427,,2888304,0.827,0.17,0.101,0.069,0.042,0.027,0.003,,2921606,0.955,0.949,0.613,0.335,0.006,0.045,,131667,0.277,0.723,,150326,18659,0.296,0.704,131667,0.475,0.525,,131667,0.074,0.194,0.01,0.032,0.665,0.026,,2727155,0.931,0.069,0.032,0.05,0.025,0.008,0.002,0.009,0.005,0.001,0,,2921606,0.109,0.002,0.002,0.002,0.017,0.098,0.021,0.002,0.112,0.001,0.002,0.125,0.016,0,0.004,0.008,0.001,0.002,0.013,0.016,0,0.002,0.006,0.002,0,0.004,0.002
California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,12406475,8507856,4103443,6082566,2858983,736626,337300,1688664,907160,3898619,3001307,1027591,4606298,3020725,2.94,3.53,,36529547,12406475,6076034,11727694,3758531,2560813,831374,,14662335,5830573,7064864,284997,305410,1176491,15043190,4864486,6876306,400468,1214560,1687370,,508113,172249,33,53,23,91,29,,1110809,300859,,65414,74238,50464,110743,300859,183985,220859,,10648332,586758,528552,4069534,2308799,3154689,,24097200,2534951,2115091,5012413,5351807,1831667,4610875,2640396,(X),(X),,27908574,1947570,,36815569,3640092,9288691,283254,23349907,1818312,4176971,1538526,,36907897,30790221,5858036,4318755,1539281,1094532,444749,259640,,37349363,27198934,26739938,20077790,6662148,458996,10150429,,10150429,4633509,5516920,,10609425,458996,107721,351275,10150429,2823969,7326460,,10150369,665861,3646750,158953,74624,5476637,127544,,34820465,19588115,15232350,6898367,10059973,4653271,1481593,486947,3357868,1645833,332916,112316,,37349363,857524,269917,86682,184002,396794,2327331,728284,104962,3330889,136493,132860,2573023,1501625,50900,383922,509365,355998,436225,247530,519955,23349,268808,435274,111798,99624,162550,75473
    Percent,,12406475,0.686,0.331,0.49,0.23,0.059,0.027,0.136,0.073,0.314,0.242,0.083,0.371,0.243,(X),(X),,36529547,0.34,0.166,0.321,0.103,0.07,0.023,,14662335,0.398,0.482,0.019,0.021,0.08,15043190,0.323,0.457,0.027,0.081,0.112,,508113,0.339,(X),(X),(X),(X),(X),,1110809,0.271,,0.059,0.067,0.045,0.1,300859,0.612,0.734,,10648332,0.055,0.05,0.382,0.217,0.296,,24097200,0.105,0.088,0.208,0.222,0.076,0.191,0.11,80.7%,30.1%,,27908574,0.07,,36815569,0.099,9288691,0.03,23349907,0.078,4176971,0.368,,36907897,0.834,0.159,0.117,0.042,0.03,0.012,0.007,,37349363,0.728,0.716,0.538,0.178,0.012,0.272,,10150429,0.456,0.544,,10609425,458996,0.235,0.765,10150429,0.278,0.722,,10150369,0.066,0.359,0.016,0.007,0.54,0.013,,34820465,0.563,0.437,0.198,0.289,0.134,0.043,0.014,0.096,0.047,0.01,0.003,,37349363,0.023,0.007,0.002,0.005,0.011,0.062,0.019,0.003,0.089,0.004,0.004,0.069,0.04,0.001,0.01,0.014,0.01,0.012,0.007,0.014,0.001,0.007,0.012,0.003,0.003,0.004,0.002
Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,1960585,1258885,587254,959624,411308,90518,49172,208743,126774,701700,555080,155925,636632,391255,2.52,3.12,,4933193,1960585,959279,1435776,269308,308245,114995,,2004303,690093,1036607,31124,39196,207283,2017425,543041,1024028,41022,140631,268703,,68838,20501,32,55,20,100,24,,88655,35485,,7411,8118,5371,14585,35485,21706,26269,,1358511,89750,67678,548628,267403,385052,,3328045,141906,201526,759326,753324,260733,779055,432175,(X),(X),,3789844,391203,,4956873,498680,1226208,40652,3194530,272809,536135,185219,,4988190,4042039,911779,489557,422222,235856,186366,34372,,5049071,4551966,4479347,2144996,2334351,72619,497105,,497105,177346,319759,,569724,72619,16706,55913,497105,199552,297553,,497105,68670,105946,25575,3547,274786,18581,,4706794,3901647,805147,327870,573076,241190,106335,26882,91189,45238,34547,14560,,5049071,243886,16333,40942,45505,92816,546865,155790,28740,1083815,18331,21284,613526,251493,9701,112098,125929,9733,55723,65306,129386,8594,33611,131292,24786,10234,46566,6879
    Percent,,1960585,0.642,0.3,0.489,0.21,0.046,0.025,0.106,0.065,0.358,0.283,0.08,0.325,0.2,(X),(X),,4933193,0.397,0.194,0.291,0.055,0.062,0.023,,2004303,0.344,0.517,0.016,0.02,0.103,2017425,0.269,0.508,0.02,0.07,0.133,,68838,0.298,(X),(X),(X),(X),(X),,88655,0.4,,0.084,0.092,0.061,0.165,35485,0.612,0.74,,1358511,0.066,0.05,0.404,0.197,0.283,,3328045,0.043,0.061,0.228,0.226,0.078,0.234,0.13,89.7%,36.4%,,3789844,0.103,,4956873,0.101,1226208,0.033,3194530,0.085,536135,0.345,,4988190,0.81,0.183,0.098,0.085,0.047,0.037,0.007,,5049071,0.902,0.887,0.425,0.462,0.014,0.098,,497105,0.357,0.643,,569724,72619,0.23,0.77,497105,0.401,0.599,,497105,0.138,0.213,0.051,0.007,0.553,0.037,,4706794,0.829,0.171,0.07,0.122,0.051,0.023,0.006,0.019,0.01,0.007,0.003,,5049071,0.048,0.003,0.008,0.009,0.018,0.108,0.031,0.006,0.215,0.004,0.004,0.122,0.05,0.002,0.022,0.025,0.002,0.011,0.013,0.026,0.002,0.007,0.026,0.005,0.002,0.009,0.001
Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,1358809,890770,407963,656629,280390,58325,25390,175816,102183,468039,384382,144656,443077,358831,2.55,3.15,,3458921,1358809,656017,1052396,210634,181065,81630,,1399329,507552,708599,15614,37874,129690,1512492,452491,703414,27132,140429,189026,,42002,13445,28,48,11,92,25,,72372,23096,,4035,5918,3324,9819,23096,14867,14742,,948526,58940,42782,372839,209251,264714,,2434383,111914,165094,687618,431411,173047,491990,373309,(X),(X),,2753985,225379,,3519913,367557,815010,28732,2220078,179340,484825,159485,,3541146,3100742,420237,271709,148528,71195,77333,20167,,3577073,3089953,2962412,1970061,992351,127541,487120,,487120,228059,259061,,614661,127541,36339,91202,487120,181951,305169,,487120,138854,107089,17771,1699,205127,16580,,3375388,2657608,717780,292562,354079,157538,271845,95902,72959,32673,18897,6449,,3577073,98337,17917,15051,14424,31719,329019,209533,99934,349656,33047,38142,595804,668124,29779,21540,301935,50069,63903,21927,72406,20504,31999,64160,8577,18804,15216,85268
    Percent,,1358809,0.656,0.3,0.483,0.206,0.043,0.019,0.129,0.075,0.344,0.283,0.106,0.326,0.264,(X),(X),,3458921,0.393,0.19,0.304,0.061,0.052,0.024,,1399329,0.363,0.506,0.011,0.027,0.093,1512492,0.299,0.465,0.018,0.093,0.125,,42002,0.32,(X),(X),(X),(X),(X),,72372,0.319,,0.056,0.082,0.046,0.136,23096,0.644,0.638,,948526,0.062,0.045,0.393,0.221,0.279,,2434383,0.046,0.068,0.282,0.177,0.071,0.202,0.153,88.6%,35.5%,,2753985,0.082,,3519913,0.104,815010,0.035,2220078,0.081,484825,0.329,,3541146,0.876,0.119,0.077,0.042,0.02,0.022,0.006,,3577073,0.864,0.828,0.551,0.277,0.036,0.136,,487120,0.468,0.532,,614661,127541,0.285,0.715,487120,0.374,0.626,,487120,0.285,0.22,0.036,0.003,0.421,0.034,,3375388,0.787,0.213,0.087,0.105,0.047,0.081,0.028,0.022,0.01,0.006,0.002,,3577073,0.027,0.005,0.004,0.004,0.009,0.092,0.059,0.028,0.098,0.009,0.011,0.167,0.187,0.008,0.006,0.084,0.014,0.018,0.006,0.02,0.006,0.009,0.018,0.002,0.005,0.004,0.024
Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,328765,221233,96460,161575,62148,14124,7457,45534,26855,107532,86990,33030,107912,89746,2.66,3.24,,875356,328765,161686,273828,59829,51248,19586,,350025,123659,176552,6740,10135,32939,380618,117400,172456,7542,37174,46046,,9902,4209,34,45,11,93,15,,18454,7834,,1170,2543,1183,2938,7834,5036,5488,,236270,16320,11901,88145,51408,68496,,600779,23093,51028,196159,120045,43386,99400,67668,(X),(X),,690836,73311,,885232,108444,206046,9074,553769,60128,125417,39242,,889812,764640,120760,82530,38230,7471,30759,4412,,899769,827901,813759,407450,406309,14142,71868,,71868,33473,38395,,86010,14142,5063,9079,71868,30925,40943,,71868,9218,22239,5575,75,33957,804,,843674,742113,101561,38929,58082,26763,25164,7127,14248,4462,4067,577,,899769,38201,1092,2905,1983,16094,105321,18107,2565,141309,5497,4522,162722,86706,2156,3965,51065,940,6224,9952,15242,2038,10247,6096,1905,5731,8902,6372
    Percent,,328765,0.673,0.293,0.491,0.189,0.043,0.023,0.139,0.082,0.327,0.265,0.1,0.328,0.273,(X),(X),,875356,0.376,0.185,0.313,0.068,0.059,0.022,,350025,0.353,0.504,0.019,0.029,0.094,380618,0.308,0.453,0.02,0.098,0.121,,9902,0.425,(X),(X),(X),(X),(X),,18454,0.425,,0.063,0.138,0.064,0.159,7834,0.643,0.701,,236270,0.069,0.05,0.373,0.218,0.29,,600779,0.038,0.085,0.327,0.2,0.072,0.165,0.113,87.7%,27.8%,,690836,0.106,,885232,0.123,206046,0.044,553769,0.109,125417,0.313,,889812,0.859,0.136,0.093,0.043,0.008,0.035,0.005,,899769,0.92,0.904,0.453,0.452,0.016,0.08,,71868,0.466,0.534,,86010,14142,0.358,0.642,71868,0.43,0.57,,71868,0.128,0.309,0.078,0.001,0.472,0.011,,843674,0.88,0.12,0.046,0.069,0.032,0.03,0.008,0.017,0.005,0.005,0.001,,899769,0.042,0.001,0.003,0.002,0.018,0.117,0.02,0.003,0.157,0.006,0.005,0.181,0.096,0.002,0.004,0.057,0.001,0.007,0.011,0.017,0.002,0.011,0.007,0.002,0.006,0.01,0.007
District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,252388,101519,42063,57275,20732,8740,3582,35504,17749,150869,121036,28180,48753,53027,2.24,3.37,,564432,252388,56972,132655,51289,71128,16805,,243152,143315,68482,5842,5020,20493,277203,154605,63159,8697,20898,29844,,9098,4848,34,49,40,56,40,,10495,4692,,309,1382,757,2244,4692,3632,2278,,158455,9512,5936,41230,25774,76003,,416824,19668,32724,84569,57702,13337,96573,112251,(X),(X),,500354,30510,,594282,66187,100990,6116,426175,37235,67117,22836,,596747,474676,115010,63766,51244,0,51244,7061,,604453,522719,512092,225610,286482,10627,81734,,81734,32412,49322,,92361,10627,1814,8813,81734,36875,44859,,81734,14288,15182,13159,1553,36042,1510,,571592,488519,83073,23730,39395,13424,22621,4328,9978,2745,11079,3233,,604453,7181,4187,1097,1223,4078,31100,10981,1494,39294,2775,2946,41980,16444,1503,2923,9997,1368,9862,3582,6994,697,18392,4522,1808,1854,2941,7460
    Percent,,252388,0.402,0.167,0.227,0.082,0.035,0.014,0.141,0.07,0.598,0.48,0.112,0.193,0.21,(X),(X),,564432,0.447,0.101,0.235,0.091,0.126,0.03,,243152,0.589,0.282,0.024,0.021,0.084,277203,0.558,0.228,0.031,0.075,0.108,,9098,0.533,(X),(X),(X),(X),(X),,10495,0.447,,0.029,0.132,0.072,0.214,4692,0.774,0.486,,158455,0.06,0.037,0.26,0.163,0.48,,416824,0.047,0.079,0.203,0.138,0.032,0.232,0.269,87.4%,50.1%,,500354,0.061,,594282,0.111,100990,0.061,426175,0.087,67117,0.34,,596747,0.795,0.193,0.107,0.086,0,0.086,0.012,,604453,0.865,0.847,0.373,0.474,0.018,0.135,,81734,0.397,0.603,,92361,10627,0.171,0.829,81734,0.451,0.549,,81734,0.175,0.186,0.161,0.019,0.441,0.018,,571592,0.855,0.145,0.042,0.069,0.023,0.04,0.008,0.017,0.005,0.019,0.006,,604453,0.012,0.007,0.002,0.002,0.007,0.051,0.018,0.002,0.065,0.005,0.005,0.069,0.027,0.002,0.005,0.017,0.002,0.016,0.006,0.012,0.001,0.03,0.007,0.003,0.003,0.005,0.012
Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,7035068,4556930,1790226,3307884,1141058,313305,140444,935741,508724,2478138,2013028,807111,2028915,2217940,2.62,3.24,,18421617,7035068,3304432,5278251,1611269,1192597,441384,,7534535,2554092,3710904,162990,237924,868625,8021290,2136659,3614995,239306,868496,1161834,,211737,85772,35,48,23,89,21,,469274,171222,,38008,45639,28239,59336,171222,107123,119320,,4614324,288411,220754,1799595,944641,1360923,,13077179,751011,1148040,3916584,2768793,1121500,2171876,1199375,(X),(X),,14789132,1616185,,18534081,2366590,3990247,155785,11335279,1114635,3208555,1096170,,18647600,15554008,2942419,1912631,1029788,546899,482889,151173,,18843326,15185283,14597170,6635477,7961693,588113,3658043,,3658043,1773148,1884895,,4246156,588113,169730,418383,3658043,1292354,2365689,,3658043,388100,354333,60176,4715,2751779,98940,,17775340,12907073,4868267,2112083,3566655,1614760,956318,350661,258458,118919,86836,27743,,18843326,1370984,101001,58261,42144,215923,1502085,469932,110722,2091629,90280,111264,1897126,1203737,40113,122521,489371,77109,232336,170880,296667,31992,140025,149578,33183,42778,91341,798385
    Percent,,7035068,0.648,0.254,0.47,0.162,0.045,0.02,0.133,0.072,0.352,0.286,0.115,0.288,0.315,(X),(X),,18421617,0.382,0.179,0.287,0.087,0.065,0.024,,7534535,0.339,0.493,0.022,0.032,0.115,8021290,0.266,0.451,0.03,0.108,0.145,,211737,0.405,(X),(X),(X),(X),(X),,469274,0.365,,0.081,0.097,0.06,0.126,171222,0.626,0.697,,4614324,0.063,0.048,0.39,0.205,0.295,,13077179,0.057,0.088,0.299,0.212,0.086,0.166,0.092,85.5%,25.8%,,14789132,0.109,,18534081,0.128,3990247,0.039,11335279,0.098,3208555,0.342,,18647600,0.834,0.158,0.103,0.055,0.029,0.026,0.008,,18843326,0.806,0.775,0.352,0.423,0.031,0.194,,3658043,0.485,0.515,,4246156,588113,0.289,0.711,3658043,0.353,0.647,,3658043,0.106,0.097,0.016,0.001,0.752,0.027,,17775340,0.726,0.274,0.119,0.201,0.091,0.054,0.02,0.015,0.007,0.005,0.002,,18843326,0.073,0.005,0.003,0.002,0.011,0.08,0.025,0.006,0.111,0.005,0.006,0.101,0.064,0.002,0.007,0.026,0.004,0.012,0.009,0.016,0.002,0.007,0.008,0.002,0.002,0.005,0.042
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Estimate,,3482420,2385969,1109259,1688896,727342,161001,74357,536072,307560,1096451,921005,261936,1257932,735820,2.72,3.30,,9459388,3482420,1689523,3009946,786568,490931,165345,,3683258,1303654,1858806,76496,80699,363603,3954542,1175209,1821159,115585,339416,503173,,145715,57672,43,58,34,106,23,,252342,115629,,29400,26993,20553,38683,115629,74876,78114,,2734492,181616,143010,1119477,554519,735870,,6235623,362962,616597,1824976,1306500,422830,1093642,608116,(X),(X),,7170107,696844,,9519836,1112830,2492281,101337,6024027,614809,1003528,396684,,9587237,8015409,1528007,832014,695993,446534,249459,43821,,9712587,8769628,8650405,5360866,3289539,119223,942959,,942959,329875,613084,,1062182,119223,27301,91922,942959,408745,534214,,942959,88275,246469,74556,2346,515382,15931,,9030273,7848274,1181999,522100,702834,354626,225916,58146,187957,94913,65292,14415,,9712587,1042505,25504,14836,13407,83082,821124,141435,24392,714369,22068,17403,803004,213953,6350,35817,100954,11108,41733,124186,177199,7452,179695,40814,10833,14310,38145,109501
